customer_id,segment,ring_id,is_reseller,is_loyal_bulk
CUST-250bc73e55,normal,,0,0
CUST-6253dc9178,normal,,0,0
CUST-ca76024569,normal,,0,0
CUST-bfd0ad940a,normal,,0,0
CUST-44c2efcb3e,normal,,0,0
CUST-08d03b5e47,normal,,0,0
CUST-febc15370d,normal,,0,0
CUST-7bf27f2089,normal,,0,0
CUST-8c47575c1b,normal,,0,0
CUST-b4ff7745c8,normal,,0,0
CUST-0bab2e7698,normal,,0,0
CUST-479fb3ec3f,normal,,0,0
CUST-f2610d0022,normal,,0,0
CUST-ee3ac4a669,normal,,0,0
CUST-9debce3c88,normal,,0,0
CUST-d88d0f11c4,normal,,0,0
CUST-ec04bff620,normal,,0,0
CUST-0b96191c6b,normal,,0,0
CUST-62dd1c0215,normal,,0,0
CUST-b1b15e9667,normal,,0,0
CUST-fd990b5587,normal,,0,0
CUST-2b1379e48f,normal,,0,0
CUST-ff7f0108fa,normal,,0,0
CUST-4eb250a5a6,normal,,0,0
CUST-e26b621c2a,normal,,0,0
CUST-0f79769032,normal,,0,0
CUST-0028d7ed23,normal,,0,0
CUST-15538b7b77,normal,,0,0
CUST-c120a4f9b1,normal,,0,0
CUST-fa68c01787,normal,,0,0
CUST-42b47dfc33,normal,,0,0
CUST-b8fa17f4f9,normal,,0,0
CUST-8ff70c6c0c,normal,,0,0
CUST-27e6229dd4,normal,,0,0
CUST-7a074093e6,normal,,0,0
CUST-37de88e27d,normal,,0,0
CUST-328927f3a9,normal,,0,0
CUST-cabc8835d6,normal,,0,0
CUST-4e2b446e14,normal,,0,0
CUST-9c0387ca72,normal,,0,0
CUST-9b37e8a4a5,normal,,0,0
CUST-1a58a42006,normal,,0,0
CUST-077a925c90,normal,,0,0
CUST-5a42b1d890,normal,,0,0
CUST-80f0d59b80,normal,,0,0
CUST-a0df3e76d4,normal,,0,0
CUST-c44018b68c,normal,,0,0
CUST-2e328bbd49,normal,,0,0
CUST-74fbd4ef23,normal,,0,0
CUST-97bb4a5cb8,normal,,0,0
CUST-74f4778c2c,normal,,0,0
CUST-b4608450c9,normal,,0,0
CUST-c577e21366,normal,,0,0
CUST-9f2da30a53,normal,,0,0
CUST-57444dbde1,normal,,0,0
CUST-689d2642ff,normal,,0,0
CUST-1a14ffb548,normal,,0,0
CUST-c7e4f0b244,normal,,0,0
CUST-84b9b5b99f,normal,,0,0
CUST-d2cbe9d4d9,normal,,0,0
CUST-de1225d2cc,normal,,0,0
CUST-9dc02f8f52,normal,,0,0
CUST-159c0e3f1a,normal,,0,0
CUST-d6aba0e24d,normal,,0,0
CUST-9408fe2e93,normal,,0,0
CUST-279243f6e7,normal,,0,0
CUST-362592916b,normal,,0,0
CUST-97b294ab17,normal,,0,0
CUST-f305cf2bc9,normal,,0,0
CUST-fd43033c34,normal,,0,0
CUST-eaa1d11594,normal,,0,0
CUST-dd7bad4782,normal,,0,0
CUST-96033a55d3,normal,,0,0
CUST-533e16de52,normal,,0,0
CUST-1a504dc802,normal,,0,0
CUST-b161b9951e,normal,,0,0
CUST-dc0a7f5c60,normal,,0,0
CUST-d10abe4ea7,normal,,0,0
CUST-8560994377,normal,,0,0
CUST-3fc230df1b,normal,,0,0
CUST-cbe6c65188,normal,,0,0
CUST-54fc429c4d,normal,,0,0
CUST-5544dd0c2d,normal,,0,0
CUST-e0ef2332db,normal,,0,0
CUST-b8832a9897,normal,,0,0
CUST-811766ba92,normal,,0,0
CUST-5f46f5358d,normal,,0,0
CUST-269ef3623a,normal,,0,0
CUST-7bcf37c612,normal,,0,0
CUST-654da93d56,normal,,0,0
CUST-f8265a4d74,normal,,0,0
CUST-02de4267a9,normal,,0,0
CUST-4d54f64bfe,normal,,0,0
CUST-0a71fcddfa,normal,,0,0
CUST-28c803b24f,normal,,0,0
CUST-1adf339dd3,normal,,0,0
CUST-50f2f2403a,normal,,0,0
CUST-14c874480b,normal,,0,0
CUST-c2d1e80c54,normal,,0,0
CUST-01fc4d0c95,normal,,0,0
CUST-9060e7ab8c,normal,,0,0
CUST-27c7ec847d,normal,,0,0
CUST-cca109878e,normal,,0,0
CUST-e428a372e8,normal,,0,0
CUST-1716ce6787,normal,,0,0
CUST-a92fd36664,normal,,0,0
CUST-b83fbe8d5c,normal,,0,0
CUST-6be55a6278,normal,,0,0
CUST-1bb3e86861,normal,,0,0
CUST-8131cd3761,normal,,0,0
CUST-a6c079bcf7,normal,,0,0
CUST-a5dd771c07,normal,,0,0
CUST-02bad073e6,normal,,0,0
CUST-2d12831be7,normal,,0,0
CUST-4a253db238,normal,,0,0
CUST-3321c710aa,normal,,0,0
CUST-3ac6842c17,normal,,0,0
CUST-f739c7d703,normal,,0,0
CUST-920e490a34,normal,,0,0
CUST-d12da82140,normal,,0,0
CUST-301776917d,normal,,0,0
CUST-65f91c94a0,normal,,0,0
CUST-1ab485cebb,normal,,0,0
CUST-424e15972f,normal,,0,0
CUST-e571833139,normal,,0,0
CUST-7e24b7a508,normal,,0,0
CUST-87cfa56748,normal,,0,0
CUST-2d2c34c803,normal,,0,0
CUST-0ae296bb36,normal,,0,0
CUST-2ca32740e1,normal,,0,0
CUST-eb8f4efe64,normal,,0,0
CUST-fa14f8d2d6,normal,,0,0
CUST-4c956e9781,normal,,0,0
CUST-11d488555d,normal,,0,0
CUST-052fa75cac,normal,,0,0
CUST-314dfc8891,normal,,0,0
CUST-c03c0f2948,normal,,0,0
CUST-55d2d03e9f,normal,,0,0
CUST-b02ee27196,normal,,0,0
CUST-f7d196ca7e,normal,,0,0
CUST-da50ab1081,normal,,0,0
CUST-7d2f60ea6f,normal,,0,0
CUST-4bf5288af3,normal,,0,0
CUST-3e68aa94a0,normal,,0,0
CUST-139fa00b17,normal,,0,0
CUST-3db6a46e88,normal,,0,0
CUST-679d2c76b7,normal,,0,0
CUST-749fa22da6,normal,,0,0
CUST-5a996a2bd3,normal,,0,0
CUST-bd1b05b38b,normal,,0,0
CUST-a99ec822f1,normal,,0,0
CUST-2a5456c585,normal,,0,0
CUST-ea7ffd0230,normal,,0,0
CUST-829191e3ef,normal,,0,0
CUST-ccebc63ae2,normal,,0,0
CUST-552fc95fd6,normal,,0,0
CUST-225b41b050,normal,,0,0
CUST-0be3020c02,normal,,0,0
CUST-e2713d03d5,normal,,0,0
CUST-9a01f21cf4,normal,,0,0
CUST-cfcbe1a3b7,normal,,0,0
CUST-9d60700123,normal,,0,0
CUST-eb0385c62d,normal,,0,0
CUST-22c25fcb9c,normal,,0,0
CUST-60bb849207,normal,,0,0
CUST-f5ec42c98e,normal,,0,0
CUST-ed50fd8c31,normal,,0,0
CUST-18ab3c7419,normal,,0,0
CUST-c8449a0367,normal,,0,0
CUST-98e4fe0b47,normal,,0,0
CUST-9f23e896c6,normal,,0,0
CUST-7e61379645,normal,,0,0
CUST-f36df7d3a2,normal,,0,0
CUST-57f315e414,normal,,0,0
CUST-b8d5282966,normal,,0,0
CUST-34a49f1717,normal,,0,0
CUST-3cddc077d4,normal,,0,0
CUST-a390db1cbc,normal,,0,0
CUST-3f30371edf,normal,,0,0
CUST-10a92caf1c,normal,,0,0
CUST-51c25ddc99,normal,,0,0
CUST-780e5314c1,normal,,0,0
CUST-7b6a3f7da6,normal,,0,0
CUST-2040d4963f,normal,,0,0
CUST-9f1fde6fe4,normal,,0,0
CUST-22e87bbc5c,normal,,0,0
CUST-cf9613733e,normal,,0,0
CUST-b1568f5431,normal,,0,0
CUST-be585aace1,normal,,0,0
CUST-80970d981b,normal,,0,0
CUST-c311a916af,normal,,0,0
CUST-75ccbf5495,normal,,0,0
CUST-da7097d3b8,normal,,0,0
CUST-075bd39ba1,normal,,0,0
CUST-66d6c32201,normal,,0,0
CUST-fab7e44803,normal,,0,0
CUST-b03b02b770,normal,,0,0
CUST-2c11aa1e3a,normal,,0,0
CUST-e58b3aab15,normal,,0,0
CUST-16783daa66,normal,,0,0
CUST-ada42b7356,normal,,0,0
CUST-6bddc80278,normal,,0,0
CUST-4c3e984fd9,normal,,0,0
CUST-3e6015d19d,normal,,0,0
CUST-ff751a578c,normal,,0,0
CUST-13df918ce3,normal,,0,0
CUST-3207b2f41a,normal,,0,0
CUST-e534089820,normal,,0,0
CUST-8d828dde1e,normal,,0,0
CUST-03998f183a,normal,,0,0
CUST-525e6fa79c,normal,,0,0
CUST-d0995bbfd8,normal,,0,0
CUST-ae83246919,normal,,0,0
CUST-02e2b5a33e,normal,,0,0
CUST-54d75d1379,normal,,0,0
CUST-0bf575bdfe,normal,,0,0
CUST-fed523a72e,normal,,0,0
CUST-db9e5c416d,normal,,0,0
CUST-dfc82e1686,normal,,0,0
CUST-04dcf162ca,normal,,0,0
CUST-c32c8ddd6c,normal,,0,0
CUST-774b475ae8,normal,,0,0
CUST-1a5eca9c7d,normal,,0,0
CUST-14a61f49be,normal,,0,0
CUST-45a8f5aff0,normal,,0,0
CUST-c5f3e6e444,normal,,0,0
CUST-6d62484b79,normal,,0,0
CUST-beae0faa32,normal,,0,0
CUST-4b783b65dc,normal,,0,0
CUST-043dfab6c7,normal,,0,0
CUST-e165303886,normal,,0,0
CUST-4505f6b38f,normal,,0,0
CUST-ad645151c4,normal,,0,0
CUST-384fae8d28,normal,,0,0
CUST-d81f2e6fae,normal,,0,0
CUST-bd58874dd7,normal,,0,0
CUST-23d9f7934e,normal,,0,0
CUST-5b9dd0e882,normal,,0,0
CUST-c1a878dec8,normal,,0,0
CUST-2eb5463920,normal,,0,0
CUST-1e1b582a3f,normal,,0,0
CUST-b1e52938dd,normal,,0,0
CUST-822f1d72bb,normal,,0,0
CUST-dd3295818c,normal,,0,0
CUST-d1cb6b5053,normal,,0,0
CUST-31d84ea675,normal,,0,0
CUST-72a5d21e31,normal,,0,0
CUST-1a0e0f7328,normal,,0,0
CUST-b3dee39539,normal,,0,0
CUST-ac23fc113e,normal,,0,0
CUST-07b506bbae,normal,,0,0
CUST-e988f7ad91,normal,,0,0
CUST-e598f929ff,normal,,0,0
CUST-600b856712,normal,,0,0
CUST-d0de9fe881,normal,,0,0
CUST-2a8fb489a1,normal,,0,0
CUST-622de24b9d,normal,,0,0
CUST-ab00a90257,normal,,0,0
CUST-bf1f71d75e,normal,,0,0
CUST-30a69b5123,normal,,0,0
CUST-245d484abd,normal,,0,0
CUST-e30621298a,normal,,0,0
CUST-735bdd6602,normal,,0,0
CUST-8c5ad5abcd,normal,,0,0
CUST-997dcaf148,normal,,0,0
CUST-b710aa3751,normal,,0,0
CUST-d8b598d0c0,normal,,0,0
CUST-dab796456e,normal,,0,0
CUST-dd0807391c,normal,,0,0
CUST-e51c02bf74,normal,,0,0
CUST-a9db7b3b17,normal,,0,0
CUST-755510bb6f,normal,,0,0
CUST-58b2c06190,normal,,0,0
CUST-f15f76cecf,normal,,0,0
CUST-3e4036bc0c,normal,,0,0
CUST-e2eea79418,normal,,0,0
CUST-39ac3da2c6,normal,,0,0
CUST-4e8bca9481,normal,,0,0
CUST-90e81dbb3f,normal,,0,0
CUST-4207c91417,normal,,0,0
CUST-c65e66021a,normal,,0,0
CUST-947ce857f6,normal,,0,0
CUST-e0c4603fb4,normal,,0,0
CUST-0c64ad3713,normal,,0,0
CUST-d426a9c014,normal,,0,0
CUST-49cebd84c1,normal,,0,0
CUST-67352446d7,normal,,0,0
CUST-a88238a95d,normal,,0,0
CUST-f3fa1f1b85,normal,,0,0
CUST-f2aa6933bd,normal,,0,0
CUST-ec5101bb2e,normal,,0,0
CUST-cfb0faacac,normal,,0,0
CUST-9ede5050bc,normal,,0,0
CUST-3bbbf18c52,normal,,0,0
CUST-96412dce4b,normal,,0,0
CUST-b00d8198c6,normal,,0,0
CUST-1ff1fd0cc0,normal,,0,0
CUST-ab2d11f318,normal,,0,0
CUST-bb86cac192,normal,,0,0
CUST-3d27dedc64,normal,,0,0
CUST-d048adf471,normal,,0,0
CUST-a93e6ad0be,normal,,0,0
CUST-cf8c4c72be,normal,,0,0
CUST-38cf50fddd,normal,,0,0
CUST-481a769547,normal,,0,0
CUST-73b44c5048,normal,,0,0
CUST-654d887d0b,normal,,0,0
CUST-52f9d5aed3,normal,,0,0
CUST-f4ca86a6fc,normal,,0,0
CUST-401b6dc52c,normal,,0,0
CUST-eddec37612,normal,,0,0
CUST-a053bf79c3,normal,,0,0
CUST-8735da1b9e,normal,,0,0
CUST-3e2d2e3747,normal,,0,0
CUST-b425109cde,normal,,0,0
CUST-556f82e7d5,normal,,0,0
CUST-928725b1fc,normal,,0,0
CUST-6eacc9707a,normal,,0,0
CUST-e647da0b13,normal,,0,0
CUST-5b4c0c941e,normal,,0,0
CUST-31acc5251b,normal,,0,0
CUST-ca9c9375a2,normal,,0,0
CUST-33cc2013f4,normal,,0,0
CUST-c049b40419,normal,,0,0
CUST-b1b658c16f,normal,,0,0
CUST-d50d772663,normal,,0,0
CUST-42d78b0030,normal,,0,0
CUST-1c6379756d,normal,,0,0
CUST-06502c33f6,normal,,0,0
CUST-7f389c5f89,normal,,0,0
CUST-2da512c96c,normal,,0,0
CUST-d7ec460c23,normal,,0,0
CUST-f8b0031478,normal,,0,0
CUST-feecd11ec2,normal,,0,0
CUST-e068805b46,normal,,0,0
CUST-d77884c90e,normal,,0,0
CUST-708a99a46c,normal,,0,0
CUST-b112857274,normal,,0,0
CUST-2301eef1e5,normal,,0,0
CUST-82b90de8f7,normal,,0,0
CUST-36b605bc6d,normal,,0,0
CUST-d206e924ad,normal,,0,0
CUST-44060e5799,normal,,0,0
CUST-3c01ccdac3,normal,,0,0
CUST-d87077d7ea,normal,,0,0
CUST-c294128c41,normal,,0,0
CUST-ff4157d301,normal,,0,0
CUST-01924a401b,normal,,0,0
CUST-deb9b10329,normal,,0,0
CUST-c5191d95a6,normal,,0,0
CUST-e7dba75b87,normal,,0,0
CUST-f6742f9e5e,normal,,0,0
CUST-a4ca47221a,normal,,0,0
CUST-fd5c1f6415,normal,,0,0
CUST-457d386e57,normal,,0,0
CUST-c8e948824f,normal,,0,0
CUST-2deff0e9ef,normal,,0,0
CUST-de063cb74f,normal,,0,0
CUST-6325473a62,normal,,0,0
CUST-5641aa9561,normal,,0,0
CUST-cfa955f404,normal,,0,0
CUST-7ec1ebe3d9,normal,,0,0
CUST-969d71eea1,normal,,0,0
CUST-4aa4627d9c,normal,,0,0
CUST-45a300b8d0,normal,,0,0
CUST-310ee5f2e8,normal,,0,0
CUST-9ea069119b,normal,,0,0
CUST-64e495e367,normal,,0,0
CUST-4625802935,normal,,0,0
CUST-5de0a83fe8,normal,,0,0
CUST-2ac15527ec,normal,,0,0
CUST-edc332546d,normal,,0,0
CUST-c09432e27b,normal,,0,0
CUST-e34643b5c9,normal,,0,0
CUST-b964b174d9,normal,,0,0
CUST-174fc6b842,normal,,0,0
CUST-50bdc5768e,normal,,0,0
CUST-231c013f36,normal,,0,0
CUST-55c4537a6b,normal,,0,0
CUST-2fe2fc0266,normal,,0,0
CUST-c94345d4a1,normal,,0,0
CUST-f0df3991b7,normal,,0,0
CUST-5acf560f1f,normal,,0,0
CUST-993e760b1e,normal,,0,0
CUST-f8d6600c44,normal,,0,0
CUST-672235115f,normal,,0,0
CUST-f50969dfd4,normal,,0,0
CUST-533dff669e,normal,,0,0
CUST-89f743d6d3,normal,,0,0
CUST-00391eb65c,normal,,0,0
CUST-ca879bc74d,normal,,0,0
CUST-7a758b4941,normal,,0,0
CUST-4c36b0a599,normal,,0,0
CUST-33314f50e3,normal,,0,0
CUST-d56b030bc1,normal,,0,0
CUST-9979008b3f,normal,,0,0
CUST-2e33a5db3f,normal,,0,0
CUST-2827c07cb1,normal,,0,0
CUST-584ce7aaa8,normal,,0,0
CUST-56d0b1794c,normal,,0,0
CUST-e2f56d945f,normal,,0,0
CUST-f6f914d79d,normal,,0,0
CUST-6f9edf71d0,normal,,0,0
CUST-3d404e3018,normal,,0,0
CUST-2f81595c4e,normal,,0,0
CUST-077fa98fe1,normal,,0,0
CUST-e196109bb1,normal,,0,0
CUST-0ecd8cf2eb,normal,,0,0
CUST-c1fa10ace9,normal,,0,0
CUST-39a012721a,normal,,0,0
CUST-6c9c8f5038,normal,,0,0
CUST-e9438b153d,normal,,0,0
CUST-e5ed7f3b94,normal,,0,0
CUST-034f208c73,normal,,0,0
CUST-030ce61e80,normal,,0,0
CUST-7a6f1d7dce,normal,,0,0
CUST-1e20a59e76,normal,,0,0
CUST-e9fc088498,normal,,0,0
CUST-798fb72918,normal,,0,0
CUST-85db99956d,normal,,0,0
CUST-295a3f4d3a,normal,,0,0
CUST-b6a25091e6,normal,,0,0
CUST-1cb217e223,normal,,0,0
CUST-705bf8b235,normal,,0,0
CUST-1696fdf3e0,normal,,0,0
CUST-e1898f7641,normal,,0,0
CUST-b01d0d93d2,normal,,0,0
CUST-05a68d52b6,normal,,0,0
CUST-7727f23379,normal,,0,0
CUST-b865b00f87,normal,,0,0
CUST-e839ed30cb,normal,,0,0
CUST-c1bd1991ce,normal,,0,0
CUST-c034df0ab6,normal,,0,0
CUST-e13df4b7e0,normal,,0,0
CUST-029fa57eea,normal,,0,0
CUST-ed09b04956,normal,,0,0
CUST-e41fbbf42b,normal,,0,0
CUST-30d158bb44,normal,,0,0
CUST-719a82aba2,normal,,0,0
CUST-9bd3fd3968,normal,,0,0
CUST-1ba79df6f6,normal,,0,0
CUST-baf9c63e4b,normal,,0,0
CUST-8879af8360,normal,,0,0
CUST-74fe8b7198,normal,,0,0
CUST-7fdbcb6aa7,normal,,0,0
CUST-98353cd396,normal,,0,0
CUST-c820ab2a03,normal,,0,0
CUST-4eceb9676e,normal,,0,0
CUST-06a408293e,normal,,0,0
CUST-90d7dafaf1,normal,,0,0
CUST-4deca3da5d,normal,,0,0
CUST-5954ab6585,normal,,0,0
CUST-8bd6db7615,normal,,0,0
CUST-01e8dedce2,normal,,0,0
CUST-4dc226b5a3,normal,,0,0
CUST-47a6c87444,normal,,0,0
CUST-9fa8af351d,normal,,0,0
CUST-641b99a413,normal,,0,0
CUST-ebe7028d5e,normal,,0,0
CUST-8d51b12bd2,normal,,0,0
CUST-84c1b35473,normal,,0,0
CUST-0872caf488,normal,,0,0
CUST-8735ced7bf,normal,,0,0
CUST-f6881500b4,normal,,0,0
CUST-ab5d20c57d,normal,,0,0
CUST-f439a57f88,normal,,0,0
CUST-1e8b5f64ee,normal,,0,0
CUST-bf8a15baf4,normal,,0,0
CUST-65a633b7f4,normal,,0,0
CUST-126ec3db7a,normal,,0,0
CUST-6fcfafcbcb,normal,,0,0
CUST-b9a5bdb881,normal,,0,0
CUST-874d26dfc0,normal,,0,0
CUST-495f24b778,normal,,0,0
CUST-d320509fee,normal,,0,0
CUST-3dac110621,normal,,0,0
CUST-5de64d75a0,normal,,0,0
CUST-078ef273c8,normal,,0,0
CUST-b1055fe6ab,normal,,0,0
CUST-2ed0b14da6,normal,,0,0
CUST-545eb30c89,normal,,0,0
CUST-dd9f721cef,normal,,0,0
CUST-cd97c68d94,normal,,0,0
CUST-2abc9e801e,normal,,0,0
CUST-c38a0516b4,normal,,0,0
CUST-07cc1b60f9,normal,,0,0
CUST-d475a401c6,normal,,0,0
CUST-3e7af6d44c,normal,,0,0
CUST-6bf924ecf3,normal,,0,0
CUST-dae0937852,normal,,0,0
CUST-8f701db32b,normal,,0,0
CUST-7c775c56ee,normal,,0,0
CUST-1ac54dc01a,normal,,0,0
CUST-7ea0b01aa3,normal,,0,0
CUST-462d7ff1e1,normal,,0,0
CUST-779782f80f,normal,,0,0
CUST-112ea99557,normal,,0,0
CUST-67db70348a,normal,,0,0
CUST-9d462c30ef,normal,,0,0
CUST-35469c4432,normal,,0,0
CUST-d15a3838fb,normal,,0,0
CUST-fc1a72a0f5,normal,,0,0
CUST-ae7f49fbcf,normal,,0,0
CUST-9af84215cb,normal,,0,0
CUST-e3afd1d978,normal,,0,0
CUST-484beeb28f,normal,,0,0
CUST-544cf3ee97,normal,,0,0
CUST-d535098819,normal,,0,0
CUST-244d87825b,normal,,0,0
CUST-b8158eff28,normal,,0,0
CUST-5c799afc66,normal,,0,0
CUST-a4e835709b,normal,,0,0
CUST-f12e297d8b,normal,,0,0
CUST-428845b42d,normal,,0,0
CUST-e2f5ce1a1b,normal,,0,0
CUST-fef40254c5,normal,,0,0
CUST-2deda9ce49,normal,,0,0
CUST-4271943358,normal,,0,0
CUST-084ff32df9,normal,,0,0
CUST-d9ceb1fe9f,normal,,0,0
CUST-a3f21cf059,normal,,0,0
CUST-140d3132c6,normal,,0,0
CUST-fcadec4c44,normal,,0,0
CUST-59062c6b8c,normal,,0,0
CUST-bc0f997e38,normal,,0,0
CUST-749f6e70de,normal,,0,0
CUST-c8adad2ab8,normal,,0,0
CUST-f7c43e8c1d,normal,,0,0
CUST-3e5f879d07,normal,,0,0
CUST-012d26b39f,normal,,0,0
CUST-4b288055a9,normal,,0,0
CUST-98a1123873,normal,,0,0
CUST-b3a0a61215,normal,,0,0
CUST-427c4028df,normal,,0,0
CUST-d19f3df475,normal,,0,0
CUST-cdacac3c09,normal,,0,0
CUST-ee79c77114,normal,,0,0
CUST-3f4320d8e9,normal,,0,0
CUST-de9a556ee5,normal,,0,0
CUST-3ef6f251e4,normal,,0,0
CUST-e47ae9d86b,normal,,0,0
CUST-ae08e17250,normal,,0,0
CUST-e766761735,normal,,0,0
CUST-85232e7439,normal,,0,0
CUST-3c4d6d8707,normal,,0,0
CUST-5b18565045,normal,,0,0
CUST-94ef0c32a9,normal,,0,0
CUST-4585825e7b,normal,,0,0
CUST-116e0e2fba,normal,,0,0
CUST-33ff772664,normal,,0,0
CUST-76f25d19a3,normal,,0,0
CUST-8952299cbe,normal,,0,0
CUST-10585b3404,normal,,0,0
CUST-5eaaeca65f,normal,,0,0
CUST-e9c402f2c1,normal,,0,0
CUST-b3ebe86b5a,normal,,0,0
CUST-e8e0c4e408,normal,,0,0
CUST-13af2aed8b,normal,,0,0
CUST-a3ab57585b,normal,,0,0
CUST-8eeaa9871b,normal,,0,0
CUST-f569a9f3cc,normal,,0,0
CUST-fde0e8b465,normal,,0,0
CUST-895dde1c10,normal,,0,0
CUST-bd3d79b875,normal,,0,0
CUST-bf5cd1928b,normal,,0,0
CUST-1606fcdcb8,normal,,0,0
CUST-70281b956b,normal,,0,0
CUST-f1930a47a4,normal,,0,0
CUST-7d033479bf,normal,,0,0
CUST-76d77b6c09,normal,,0,0
CUST-2978e00eb1,normal,,0,0
CUST-112e4431da,normal,,0,0
CUST-e39a6283f4,normal,,0,0
CUST-499339ba7b,normal,,0,0
CUST-6bb47b3f35,normal,,0,0
CUST-a694478f17,normal,,0,0
CUST-dce7338ff4,normal,,0,0
CUST-494f36f92e,normal,,0,0
CUST-79fe470c05,normal,,0,0
CUST-a859340462,normal,,0,0
CUST-607e690ddd,normal,,0,0
CUST-663d415947,normal,,0,0
CUST-ed6cbea257,normal,,0,0
CUST-2199706beb,normal,,0,0
CUST-701a1610a4,normal,,0,0
CUST-0fec12f392,normal,,0,0
CUST-e67067eabf,normal,,0,0
CUST-865d3e1a0f,normal,,0,0
CUST-8c2d314bd6,normal,,0,0
CUST-b2c6ec42ee,normal,,0,0
CUST-9a344d37bc,normal,,0,0
CUST-060221c2b1,normal,,0,0
CUST-e8fb471c67,normal,,0,0
CUST-2788d66953,normal,,0,0
CUST-fd8ae7d98b,normal,,0,0
CUST-7adeae7f63,normal,,0,0
CUST-9788f7bb10,normal,,0,0
CUST-4297d3a8ce,normal,,0,0
CUST-50a8f1460e,normal,,0,0
CUST-07e29e4fd6,normal,,0,0
CUST-b0f09850f2,normal,,0,0
CUST-e2fee2c131,normal,,0,0
CUST-bc85ea7aca,normal,,0,0
CUST-ce6a30a8f0,normal,,0,0
CUST-e82bda430b,normal,,0,0
CUST-e41fd02230,normal,,0,0
CUST-6d7f29bdd9,normal,,0,0
CUST-9e1fad8ee8,normal,,0,0
CUST-a768c13ddc,normal,,0,0
CUST-c5721d2281,normal,,0,0
CUST-9162171f57,normal,,0,0
CUST-7da57912bf,normal,,0,0
CUST-c3657fc15c,normal,,0,0
CUST-01d15f7afa,normal,,0,0
CUST-23bd75478a,normal,,0,0
CUST-fcdd1202fb,normal,,0,0
CUST-eb047c1459,normal,,0,0
CUST-5304a701d4,normal,,0,0
CUST-f48d7dceae,normal,,0,0
CUST-73f810fae2,normal,,0,0
CUST-7ad5b1bd39,normal,,0,0
CUST-e8a2061cae,normal,,0,0
CUST-67a4d5ea29,normal,,0,0
CUST-3bbb5a9eda,normal,,0,0
CUST-ac0ff6667c,normal,,0,0
CUST-2a2caf6953,normal,,0,0
CUST-0c2e9d1fbe,normal,,0,0
CUST-7bf60a9f41,normal,,0,0
CUST-93172bab53,normal,,0,0
CUST-5c2d3f9114,normal,,0,0
CUST-e970b82201,normal,,0,0
CUST-146f795493,normal,,0,0
CUST-f349045662,normal,,0,0
CUST-22d4b1a049,normal,,0,0
CUST-c11853c64d,normal,,0,0
CUST-07798b8913,normal,,0,0
CUST-f5ef30f852,normal,,0,0
CUST-130d588de4,normal,,0,0
CUST-b8ffe5006f,normal,,0,0
CUST-98d14ec8fb,normal,,0,0
CUST-3bda767827,normal,,0,0
CUST-923e8b8eee,normal,,0,0
CUST-6df3960f44,normal,,0,0
CUST-739075d2cc,normal,,0,0
CUST-dd42647944,normal,,0,0
CUST-cf4fd11bdb,normal,,0,0
CUST-8168556d54,normal,,0,0
CUST-0f4e31e009,normal,,0,0
CUST-b841310e7f,normal,,0,0
CUST-4ca39c1ab3,normal,,0,0
CUST-77e67cbde9,normal,,0,0
CUST-760120c29f,normal,,0,0
CUST-ad5d3d2ae7,normal,,0,0
CUST-a33a0b8718,normal,,0,0
CUST-4949cd0e60,normal,,0,0
CUST-8b70569bd9,normal,,0,0
CUST-0c1acf664a,normal,,0,0
CUST-26e8884577,normal,,0,0
CUST-9f1df3cf09,normal,,0,0
CUST-05e9c02c8c,normal,,0,0
CUST-d869aad4f8,normal,,0,0
CUST-0814e6f1c5,normal,,0,0
CUST-22e1abe4de,normal,,0,0
CUST-b924894953,normal,,0,0
CUST-0da18b3d29,normal,,0,0
CUST-0a1a0d93c8,normal,,0,0
CUST-dc3a043c10,normal,,0,0
CUST-de0b6abdda,normal,,0,0
CUST-611b2a5773,normal,,0,0
CUST-4c1c3d1f68,normal,,0,0
CUST-782dd1522f,normal,,0,0
CUST-512f36e8b3,normal,,0,0
CUST-b017144072,normal,,0,0
CUST-f01c0cf781,normal,,0,0
CUST-bfe96813ae,normal,,0,0
CUST-a9a78db5f0,normal,,0,0
CUST-c96d841d51,normal,,0,0
CUST-8cff828e0e,normal,,0,0
CUST-69a0a018cf,normal,,0,0
CUST-6db4f454f9,normal,,0,0
CUST-b6b47e1b32,normal,,0,0
CUST-ea3837e451,normal,,0,0
CUST-ef0d1158ca,normal,,0,0
CUST-f64a01d267,normal,,0,0
CUST-8d5172b27c,normal,,0,0
CUST-32afb4e906,normal,,0,0
CUST-7dc18e461c,normal,,0,0
CUST-8f77100a3c,normal,,0,0
CUST-c17524c268,normal,,0,0
CUST-628c0739c9,normal,,0,0
CUST-8c33ae3d67,normal,,0,0
CUST-ac79a2178c,normal,,0,0
CUST-fb93fb1911,normal,,0,0
CUST-11e3daf8e4,normal,,0,0
CUST-3676307432,loyal_bulk,,0,1
CUST-04381e8931,loyal_bulk,,0,1
CUST-d46b222abb,loyal_bulk,,0,1
CUST-ee4a6a11f6,loyal_bulk,,0,1
CUST-ac2afe2a2d,loyal_bulk,,0,1
CUST-8613f46037,loyal_bulk,,0,1
CUST-5c17e75748,loyal_bulk,,0,1
CUST-30cbbe7395,loyal_bulk,,0,1
CUST-739a03856c,loyal_bulk,,0,1
CUST-3d28763383,loyal_bulk,,0,1
CUST-0528fac448,loyal_bulk,,0,1
